Id,Prediction
892,0.34529419882772955
893,0.045199406539732596
894,0.09358376460449422
895,0.11937205289757795
896,0.04510087516586584
897,0.07524558803853
898,0.019414777521979613
899,0.00985075132330847
900,0.0821577375476236
901,0.009671700839460865
902,0.07004568116899675
903,0.03807801070289159
904,0.2700085175911068
905,0.0175757479182153
906,0.02279348280606549
907,0.00666025940228893
908,0.006178697053873517
909,0.03134149154897145
910,0.02269910843755002
911,0.006303681389843435
912,0.004753744554483811
913,0.3117007806353299
914,0.03651577637334205
915,0.2367865024814875
916,0.06710819694149983
917,0.01972925840094805
918,0.5601888969049897
919,0.023880175087856677
920,0.20174088814557914
921,0.0035239080438091985
922,0.5867723975268108
923,0.12387785066827642
924,0.058836035632544734
925,0.00721130105964702
926,0.05730146227468446
927,0.014701833109886063
928,0.11142973279119944
929,0.2710244749446425
930,0.04361907954146234
931,0.02628903073044593
932,0.09924332861768223
933,0.11058118337038224
934,0.013909657288722033
935,0.035671844468930715
936,0.01919861451789252
937,0.09564306337058594
938,0.03974339869702112
939,0.2409730632994087
940,0.0417187568598526
941,0.05616006852053049
942,0.02299095800135767
943,0.22987300420730458
944,0.019017983464652083
945,0.008654988220884728
946,0.01903567309209736
947,0.01186030275052971
948,0.014420885409389154
949,0.035479835033834166
950,0.03934891523407521
951,0.0016882226469695707
952,0.015329861843258094
953,0.04021713960609391
954,0.021489335543828838
955,0.003626031345319697
956,0.13108827598371078
957,0.06050609924827996
958,0.043262988630176656
959,0.02512985904220737
960,0.2139582809825896
961,0.20724694002911925
962,0.7235232956262554
963,0.0408057346898425
964,0.01901039614705118
965,0.3819066750870084
966,0.027813462148585225
967,0.1728721409154495
968,0.007787464265402494
969,0.009643885206177177
970,0.004043800504401209
971,0.11216482755014005
972,0.6319623788603923
973,0.056316961398444554
974,0.005429746661027767
975,0.03243053033075806
976,0.3742164699026032
977,0.014043014480715457
978,0.013925946527178702
979,0.02403156019086452
980,0.019289041191321007
981,0.0030043769732890314
982,0.04233923068283284
983,0.05134679587541981
984,0.03381136960850219
985,0.017099955119456414
986,0.011338224718672333
987,0.011627631518772297
988,0.054214244698867556
989,0.0037571242919373607
990,0.1853337368176607
991,0.5562476510739893
992,0.007208827025682316
993,0.06370118475257429
994,0.00426247577813883
995,0.03723335979949836
996,0.019909026535670206
997,0.46397488574893825
998,0.018306541320542193
999,0.042333872697627575
1000,0.018028589091183895
1001,0.008017714393615009
1002,0.003905005617599079
1003,0.5563740627757878
1004,0.016404760835120102
1005,0.011972842787169351
1006,0.021878095430029935
1007,0.10356367709559207
1008,0.04136083976678734
1009,0.013422558322041585
1010,0.009855519862813166
1011,0.314684185691999
1012,0.07142896909604829
1013,0.017053790310816993
1014,0.00556426454571443
1015,0.005059882109855157
1016,0.03596837495176844
1017,0.1275897148354028
1018,0.11168301807001516
1019,0.23525514564079084
1020,0.0440869553690888
1021,0.05552410176119153
1022,0.0023050294930169034
1023,0.25117561764749785
1024,0.06878646418720961
1025,0.016643915044004868
1026,0.027426020974711994
1027,0.010117698070489668
1028,0.007013897546874622
1029,0.11269774986648864
1030,0.007890770902291396
1031,0.08957080581359735
1032,0.02742599767762308
1033,0.007511698420400725
1034,0.8418681293447007
1035,0.7381748577907317
1036,0.03753225894833091
1037,0.014438052192291032
1038,0.004696179612705726
1039,0.01768488224760992
1040,0.0671848481469345
1041,0.008174435189646348
1042,0.03554368583712873
1043,0.011360496180076464
1044,0.141702360821927
1045,0.07578088867747655
1046,0.13676962160282308
1047,0.004808650090820307
1048,0.0636903440299246
1049,0.3992308693765746
1050,0.014852069265381818
1051,0.9077723675471453
1052,0.14829986385386135
1053,0.033036948127052566
1054,0.0756488849139563
1055,0.003974436093113806
1056,0.04391759915622035
1057,0.06614692506553356
1058,0.012754734033938626
1059,0.05236625692853576
1060,0.009049246751786078
1061,0.018808207695862333
1062,0.06782441086676542
1063,0.09816911895017043
1064,0.048056973497591644
1065,0.06045080978698377
1066,0.03682496873328955
1067,0.012058697640418076
1068,0.1244819064449918
1069,0.2714437277525197
1070,0.0072114897439060875
1071,0.003699596506465814
1072,0.030621162644211747
1073,0.02541234932585612
1074,0.003722028455009666
1075,0.07247140699736526
1076,0.0021717306311241835
1077,0.8254933840477814
1078,0.07622652367695285
1079,0.2031111853369851
1080,0.33556276118087397
1081,0.005905322837624245
1082,0.02444328792853822
1083,0.022079731327313452
1084,0.0865500378568906
1085,0.004562626995937398
1086,0.05906577160604796
1087,0.020435627273870115
1088,0.6145538087039848
1089,0.010708927577459396
1090,0.016345133613152363
1091,0.2330757583445098
1092,0.07151935976106633
1093,0.008934876485699439
1094,0.24307725627197227
1095,0.0022764800466097807
1096,0.0035060687297120106
1097,0.02577591945118994
1098,0.022563913623007886
1099,0.003616277589953797
1100,0.7682646452049127
1101,0.25003443890887445
1102,0.06039055012345483
1103,0.05673471088116376
1104,0.00464844790739621
1105,0.02469835972369901
1106,0.10918365777151344
1107,0.01930177094491333
1108,0.12985394694216415
1109,0.010088094244861243
1110,0.007716971618199454
1111,0.006455610485453175
1112,0.07306364334122491
1113,0.008171725048100731
1114,0.10405599694285493
1115,0.018225394192495168
1116,0.006007276134354029
1117,0.037430064725988456
1118,0.047747030195946276
1119,0.009046468935518326
1120,0.06506072607988331
1121,0.14514675548635234
1122,0.008660800419442415
1123,0.11735495167934934
1124,0.004097433958640352
1125,0.011221089062536365
1126,0.006875716247013821
1127,0.1308725837655401
1128,0.004807957088528732
1129,0.025449689523482682
1130,0.011375002497691614
1131,0.4329513161828298
1132,0.014091624815486344
1133,0.007127464532161295
1134,0.006769292852228403
1135,0.010745500375045043
1136,0.02480774136817766
1137,0.007853806133144578
1138,0.09398834536002834
1139,0.011632440147869981
1140,0.004291380065393835
1141,0.029588239617595515
1142,0.007858935114920954
1143,0.060267070823484856
1144,0.04313894482463784
1145,0.01397053879400471
1146,0.055722172938553596
1147,0.07658532644455263
1148,0.00808359563599576
1149,0.2216575091221345
1150,0.06014866033941071
1151,0.918651667215384
1152,0.031729362320754254
1153,0.052704983114577136
1154,0.010552413967583042
1155,0.12485311592404116
1156,0.005165896304046065
1157,0.081651299431356
1158,0.07018666448527194
1159,0.010551564005999258
1160,0.029279898121555382
1161,0.11349872503855021
1162,0.5399246019632518
1163,0.03547793055794706
1164,0.3189589149345554
1165,0.5779573007263378
1166,0.09051123246677409
1167,0.023985128788034816
1168,0.16760016459393212
1169,0.05815836679121852
1170,0.250394531703428
1171,0.018806984032588247
1172,0.0015654570091261446
1173,0.006483937944601986
1174,0.295134374563269
1175,0.023220648765985487
1176,0.1614266574788196
1177,0.02714989537991847
1178,0.014381014010680414
1179,0.08228484375197055
1180,0.08701562339733279
1181,0.03917008635586991
1182,0.01154448094366446
1183,0.017499667546809525
1184,0.10510586068815601
1185,0.04235564170807423
1186,0.15610396697459195
1187,0.22808722703734932
1188,0.006030901811973033
1189,0.010864355879231118
1190,0.06950501388589968
1191,0.005722626730498005
1192,0.1347132140368601
1193,0.026283158083956103
1194,0.06964637498628834
1195,0.12118343198240043
1196,0.2959850776963736
1197,0.10894021723561823
1198,0.05603576649465118
1199,0.025066097815385383
1200,0.07259141329774942
1201,0.004780912237729819
1202,0.03364948636368798
1203,0.00392371054046998
1204,0.19662324951900575
1205,0.06293538332860223
1206,0.030376733503984447
1207,0.01129103963887954
1208,0.01851827933507071
1209,0.012904444831581246
1210,0.013878493267644284
1211,0.137532092302534
1212,0.031424152870549636
1213,0.011695384486758323
1214,0.069945114744633
1215,0.1402658905190232
1216,0.03563360936673023
1217,0.03434914656031039
1218,0.02713156004817388
1219,0.045866263030646226
1220,0.010754914805338573
1221,0.07327376795821726
1222,0.027681138269713752
1223,0.10208031574695907
1224,0.04882650437068456
1225,0.014461999194686439
1226,0.145539035209956
1227,0.017617536836096202
1228,0.0409044028461735
1229,0.05020078661158368
1230,0.4173973390401812
1231,0.11105009983348674
1232,0.005704874338523871
1233,0.0621685686794119
1234,0.907066606396053
1235,0.02673351265301674
1236,0.016667618941786803
1237,0.00803630601227727
1238,0.03056253468969493
1239,0.018310726194442614
1240,0.016790601274360793
1241,0.14654456041693367
1242,0.008355350915002722
1243,0.018569963951199833
1244,0.14190339200622243
1245,0.005374498175442801
1246,0.19231504139985942
